merge_path	call_type	sample_id	description	strand	window	percent	convert_type	file_type	plasmid	group_id
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_Neg_15_0.45_GH.PEAK.genome.merge	low	34	VR20F_3HGH1_DESCLINEARPSII_TX	Neg	15	0.45	GH	PEAK	VR20F_3HGH1	943
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_Neg_15_0.45_GC.PEAK.genome.merge	low	34	VR20F_3HGH1_DESCLINEARPSII_TX	Neg	15	0.45	GC	PEAK	VR20F_3HGH1	943
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_Neg_15_0.45_GH.PEAK.genome.merge	low	34	VR20F_3HGH2_DESCLINEARPSII_TX	Neg	15	0.45	GH	PEAK	VR20F_3HGH2	944
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_Neg_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_3HGH2_DESCLINEARPSII_TX	Neg	15	0.45	CG	PEAK	VR20F_3HGH2	944
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_Neg_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_3HGH2_DESCLINEARPSII_TX	Neg	15	0.45	CH	PEAK	VR20F_3HGH2	944
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_Neg_15_0.45_GC.PEAK.genome.merge	low	34	VR20F_3HGH2_DESCLINEARPSII_TX	Neg	15	0.45	GC	PEAK	VR20F_3HGH2	944
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_Neg_15_0.45_GC.PEAK.genome.merge	low	34	VR20F_3HGH3_DESCLINEARPSII_TX	Neg	15	0.45	GC	PEAK	VR20F_3HGH3	945
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_Neg_15_0.45_GH.PEAK.genome.merge	low	34	VR20F_3HGH3_DESCLINEARPSII_TX	Neg	15	0.45	GH	PEAK	VR20F_3HGH3	945
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_Neg_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_3HGH3_DESCLINEARPSII_TX	Neg	15	0.45	CH	PEAK	VR20F_3HGH3	945
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	34	VR20F_1LOW1_DESCLINEARPSII_TX	Pos	15	0.45	GC	PEAK	VR20F_1LOW1	946
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_1LOW1_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	VR20F_1LOW1	946
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_1LOW1_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	VR20F_1LOW1	946
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	34	VR20F_1LOW1_DESCLINEARPSII_TX	Pos	15	0.45	GH	PEAK	VR20F_1LOW1	946
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_1LOW2_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	VR20F_1LOW2	947
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_1LOW2_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	VR20F_1LOW2	947
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_1LOW3_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	VR20F_1LOW3	948
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_1LOW3_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	VR20F_1LOW3	948
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_2MED1_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	VR20F_2MED1	949
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_2MED1_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	VR20F_2MED1	949
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	34	VR20F_2MED2_DESCLINEARPSII_TX	Pos	15	0.45	GH	PEAK	VR20F_2MED2	950
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_2MED2_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	VR20F_2MED2	950
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_2MED2_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	VR20F_2MED2	950
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	34	VR20F_2MED3_DESCLINEARPSII_TX	Pos	15	0.45	GC	PEAK	VR20F_2MED3	951
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	34	VR20F_2MED3_DESCLINEARPSII_TX	Pos	15	0.45	GH	PEAK	VR20F_2MED3	951
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_2MED3_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	VR20F_2MED3	951
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_2MED3_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	VR20F_2MED3	951
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	34	VR20F_3HGH1_DESCLINEARPSII_TX	Pos	15	0.45	GC	PEAK	VR20F_3HGH1	952
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_3HGH1_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	VR20F_3HGH1	952
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_3HGH1_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	VR20F_3HGH1	952
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	34	VR20F_3HGH1_DESCLINEARPSII_TX	Pos	15	0.45	GH	PEAK	VR20F_3HGH1	952
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	34	VR20F_3HGH2_DESCLINEARPSII_TX	Pos	15	0.45	GH	PEAK	VR20F_3HGH2	953
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_3HGH2_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	VR20F_3HGH2	953
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_3HGH2_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	VR20F_3HGH2	953
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_3HGH3_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	VR20F_3HGH3	954
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_3HGH3_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	VR20F_3HGH3	954
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	34	VR20F_3HGH3_DESCLINEARPSII_TX	Pos	15	0.45	GC	PEAK	VR20F_3HGH3	954
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_1LOW1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	VR20F_1LOW1	955
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_1LOW1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	VR20F_1LOW1	955
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_1LOW1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	VR20F_1LOW1	955
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_1LOW2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	VR20F_1LOW2	956
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_1LOW2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	VR20F_1LOW2	956
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_1LOW3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	VR20F_1LOW3	957
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_1LOW3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CG	PEAK	VR20F_1LOW3	957
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_1LOW3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	VR20F_1LOW3	957
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	VR20F_2MED1	958
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	VR20F_2MED1	958
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CG	PEAK	VR20F_2MED1	958
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	VR20F_2MED1	958
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_2MED2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	VR20F_2MED2	959
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	VR20F_2MED2	959
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_2MED2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	VR20F_2MED2	959
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	VR20F_2MED3	960
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_2MED3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	VR20F_2MED3	960
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_2MED3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	VR20F_2MED3	960
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_3HGH1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	VR20F_3HGH1	961
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_3HGH1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	VR20F_3HGH1	961
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	VR20F_3HGH2	962
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	VR20F_3HGH2	962
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CG	PEAK	VR20F_3HGH2	962
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	VR20F_3HGH2	962
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_3HGH3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	VR20F_3HGH3	963
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_3HGH3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	VR20F_3HGH3	963
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_3HGH3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	VR20F_3HGH3	963
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_1LOW1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	VR20F_1LOW1	964
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_1LOW1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	VR20F_1LOW1	964
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_1LOW2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	GH	PEAK	VR20F_1LOW2	965
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_1LOW2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	VR20F_1LOW2	965
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_1LOW2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	VR20F_1LOW2	965
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_1LOW3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	VR20F_1LOW3	966
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_1LOW3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	VR20F_1LOW3	966
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	VR20F_2MED1	967
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	VR20F_2MED1	967
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_2MED2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	VR20F_2MED2	968
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	VR20F_2MED2	968
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_2MED3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	VR20F_2MED3	969
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	VR20F_2MED3	969
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_3HGH1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	VR20F_3HGH1	970
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_3HGH1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	VR20F_3HGH1	970
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	VR20F_3HGH2	971
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	VR20F_3HGH2	971
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_3HGH3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	VR20F_3HGH3	972
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_3HGH3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	VR20F_3HGH3	972
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDPFC9_DESCLINEARAPALI_NT_Neg_15_0.45_GC.PEAK.genome.merge	low	36	PFC9_DESCLINEARAPALI_NT	Neg	15	0.45	GC	PEAK	PFC9	973
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDPFC9_DESCLINEARAPALI_NT_Neg_15_0.45_GH.PEAK.genome.merge	low	36	PFC9_DESCLINEARAPALI_NT	Neg	15	0.45	GH	PEAK	PFC9	973
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDT7INIT_VR20_DESCLINEARAPALI_NT_Neg_15_0.45_GC.PEAK.genome.merge	low	36	T7INIT_VR20_DESCLINEARAPALI_NT	Neg	15	0.45	GC	PEAK	T7INIT_VR20	974
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDT7INIT_VR20_DESCLINEARAPALI_NT_Neg_15_0.45_GH.PEAK.genome.merge	low	36	T7INIT_VR20_DESCLINEARAPALI_NT	Neg	15	0.45	GH	PEAK	T7INIT_VR20	974
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDPFC9_DESCLINEARAPALI_NT_Pos_15_0.45_CH.PEAK.genome.merge	low	36	PFC9_DESCLINEARAPALI_NT	Pos	15	0.45	CH	PEAK	PFC9	975
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDPFC9_DESCLINEARAPALI_NT_Pos_15_0.45_CG.PEAK.genome.merge	low	36	PFC9_DESCLINEARAPALI_NT	Pos	15	0.45	CG	PEAK	PFC9	975
